workerid,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
31,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3KV0LJBBH2MK5AS8HA03BMBTKPHRMX""",31,"""Submitted""","""Thu Nov 08 09:23:34 CET 2018""","""Wed Nov 07 16:25:17 CET 2018""","""Wed Nov 07 16:43:34 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""15.423566666666666"""
32,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3A9AA95ATWN1LQRNCJFSPP0SXC3P5D""",32,"""Submitted""","""Thu Nov 08 09:23:40 CET 2018""","""Wed Nov 07 16:25:38 CET 2018""","""Wed Nov 07 16:43:40 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""J\""""","""11.995333333333333"""
33,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3NKQQ8O39Y69H8EC8BW5X7BJIATUDM""",33,"""Submitted""","""Thu Nov 08 09:24:16 CET 2018""","""Wed Nov 07 16:25:17 CET 2018""","""Wed Nov 07 16:44:16 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""17.351266666666668"""
34,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3R8YZBNQ9HJ1866L0P9ENE4YTEK7Q1""",34,"""Submitted""","""Thu Nov 08 09:25:14 CET 2018""","""Wed Nov 07 16:25:08 CET 2018""","""Wed Nov 07 16:45:14 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""11.0005"""
35,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3NJM2BJS4W7MKB02RT203V62PTPCP8""",35,"""Submitted""","""Thu Nov 08 09:25:25 CET 2018""","""Wed Nov 07 16:25:16 CET 2018""","""Wed Nov 07 16:45:25 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""20.07133333333333"""
36,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3R2UR8A0IAHS29ZW3PL8S8MMG6HOX5""",36,"""Submitted""","""Thu Nov 08 09:25:39 CET 2018""","""Wed Nov 07 16:25:14 CET 2018""","""Wed Nov 07 16:45:39 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""15.104783333333334"""
37,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OUYGIZWR7Z2QJ5MFD9G8U41G4SP0S""",37,"""Submitted""","""Thu Nov 08 09:25:52 CET 2018""","""Wed Nov 07 16:25:15 CET 2018""","""Wed Nov 07 16:45:52 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""16.2827"""
38,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3QUO65DNQUP0L551YKAL81NIMO0OUD""",38,"""Submitted""","""Thu Nov 08 09:26:00 CET 2018""","""Wed Nov 07 16:25:12 CET 2018""","""Wed Nov 07 16:46:00 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""16.189533333333333"""
39,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3EICBYG644XQY0X4WGXG6ZKQGUJCJ8""",39,"""Submitted""","""Thu Nov 08 09:26:34 CET 2018""","""Wed Nov 07 16:29:13 CET 2018""","""Wed Nov 07 16:46:34 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""J\""""","""14.288933333333333"""
40,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3YJ6NA41JBH9SP681LJMQZJXFDYJPT""",40,"""Submitted""","""Thu Nov 08 09:26:49 CET 2018""","""Wed Nov 07 16:30:56 CET 2018""","""Wed Nov 07 16:46:49 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""12.497516666666666"""
41,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3RKNTXVS3MZC23HL9VELU25JYU8A4D""",41,"""Submitted""","""Thu Nov 08 09:27:39 CET 2018""","""Wed Nov 07 16:25:16 CET 2018""","""Wed Nov 07 16:47:39 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""22.316383333333334"""
42,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3PDJHANYK5H5RDTDYPHS8MC17G4H6G""",42,"""Submitted""","""Thu Nov 08 09:27:43 CET 2018""","""Wed Nov 07 16:25:12 CET 2018""","""Wed Nov 07 16:47:43 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""J\""""","""22.40325"""
43,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3GGAI1SQEVZGZ83PZDA8MRC7KOEMCM""",43,"""Submitted""","""Thu Nov 08 09:28:04 CET 2018""","""Wed Nov 07 16:25:27 CET 2018""","""Wed Nov 07 16:48:04 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""22.462"""
44,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3BEFOD78W6UD44QA6Y4Q3T0JSBXM49""",44,"""Submitted""","""Thu Nov 08 09:28:06 CET 2018""","""Wed Nov 07 16:25:11 CET 2018""","""Wed Nov 07 16:48:06 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""22.866883333333334"""
45,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""354P56DE9K4DLMLYSTYJIEJZB257SQ""",45,"""Submitted""","""Thu Nov 08 09:28:50 CET 2018""","""Wed Nov 07 16:25:10 CET 2018""","""Wed Nov 07 16:48:50 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""J\""""","""21.39975"""
46,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3I33IC7ZWF32ZP2Y5HVX1N8LEGCA2H""",46,"""Submitted""","""Thu Nov 08 09:29:38 CET 2018""","""Wed Nov 07 16:25:14 CET 2018""","""Wed Nov 07 16:49:38 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""J\""""","""20.187283333333333"""
47,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""39KFRKBFINWH2EP68L7ABMTVICBOYB""",47,"""Submitted""","""Thu Nov 08 09:29:40 CET 2018""","""Wed Nov 07 16:25:14 CET 2018""","""Wed Nov 07 16:49:40 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""12.639883333333334"""
48,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3K3R2QNK8B4XEI1VWVR3BBSTRPEU95""",48,"""Submitted""","""Thu Nov 08 09:30:02 CET 2018""","""Wed Nov 07 16:25:16 CET 2018""","""Wed Nov 07 16:50:02 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""J\""""","""24.722933333333334"""
49,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3DL65MZB8DGINKBCIFMP9J7YBMNCEN""",49,"""Submitted""","""Thu Nov 08 09:30:27 CET 2018""","""Wed Nov 07 16:27:10 CET 2018""","""Wed Nov 07 16:50:27 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""22.991416666666666"""
50,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""336YQZE83VFV0NUAK3N08L6XS7SM5E""",50,"""Submitted""","""Thu Nov 08 09:30:37 CET 2018""","""Wed Nov 07 16:25:12 CET 2018""","""Wed Nov 07 16:50:37 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""J\""""","""25.3371"""
51,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3VD82FOHKQP4ZBO1CTPLEV1CFOTCOR""",51,"""Submitted""","""Thu Nov 08 09:31:10 CET 2018""","""Wed Nov 07 16:25:16 CET 2018""","""Wed Nov 07 16:51:10 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""J\""""","""22.700766666666667"""
52,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3XIQGXAUMC9LH37XM346HM0RQH77XY""",52,"""Submitted""","""Thu Nov 08 09:31:38 CET 2018""","""Wed Nov 07 16:25:16 CET 2018""","""Wed Nov 07 16:51:38 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""12.816383333333333"""
53,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3ZSY5X72NXC85DDKUQFG3Q0YFPWOR9""",53,"""Submitted""","""Thu Nov 08 09:31:38 CET 2018""","""Wed Nov 07 16:25:06 CET 2018""","""Wed Nov 07 16:51:38 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""J\""""","""12.93035"""
54,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""358UUM7WRZ41K7LLD4YES4E3P0M7R2""",54,"""Submitted""","""Thu Nov 08 09:31:43 CET 2018""","""Wed Nov 07 16:25:09 CET 2018""","""Wed Nov 07 16:51:43 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""6.7287"""
55,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3P4RDNWND57HB3J4OQT2H2ILTZ3JIH""",55,"""Submitted""","""Thu Nov 08 09:31:52 CET 2018""","""Wed Nov 07 16:25:12 CET 2018""","""Wed Nov 07 16:51:52 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""J\""""","""24.124233333333333"""
56,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OLQQLKKNSQ5VYHIS73BWNKT16WJE8""",56,"""Submitted""","""Thu Nov 08 09:31:58 CET 2018""","""Wed Nov 07 16:25:08 CET 2018""","""Wed Nov 07 16:51:58 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""14.063"""
57,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3X65QVEQI0OWTQL4Z19TMEXIKJOCLA""",57,"""Submitted""","""Thu Nov 08 09:32:34 CET 2018""","""Wed Nov 07 16:25:14 CET 2018""","""Wed Nov 07 16:52:34 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""24.877133333333333"""
58,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""33F859I566EBXPA8UGY0J2YTLHFHB1""",58,"""Submitted""","""Thu Nov 08 09:32:40 CET 2018""","""Wed Nov 07 16:25:14 CET 2018""","""Wed Nov 07 16:52:40 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""J\""""","""27.37235"""
59,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""38F5OAUN5NDOVD7IHZMKE0CX2ROH7F""",59,"""Submitted""","""Thu Nov 08 09:33:21 CET 2018""","""Wed Nov 07 16:25:14 CET 2018""","""Wed Nov 07 16:53:21 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""18.8613"""
60,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""32Z9ZLUT1LLVGJZHYL3MPMYSSGYHO5""",60,"""Submitted""","""Thu Nov 08 09:33:42 CET 2018""","""Wed Nov 07 16:25:17 CET 2018""","""Wed Nov 07 16:53:42 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""28.35805"""
61,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3GA6AFUKOOP6UU6VFNJU1J0HXP2H3A""",61,"""Submitted""","""Thu Nov 08 09:34:36 CET 2018""","""Wed Nov 07 16:25:10 CET 2018""","""Wed Nov 07 16:54:36 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""15.191083333333333"""
62,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""31Z0PCVWUKGE0MYDHT39SJFLDLJ7TF""",62,"""Submitted""","""Thu Nov 08 09:34:40 CET 2018""","""Wed Nov 07 16:25:11 CET 2018""","""Wed Nov 07 16:54:40 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""24.675733333333334"""
