workerid,A,B,percent,read_and_decide_time,quant,read_time_one,response,language,enjoyment,gender,age,comments,fluent,asses,fairprice,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
1,"""tiklet""","""hullaw""",10,1177,"""More than half""",1232,false,"""English""","""2""","""Male""","""36""","""None""","""No""","""Yes""","""Yes""","""1""","""Windows""",1080,1920,"""Chrome""","""3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Jun 13 10:48:50 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Fri Jul 13 10:48:50 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3L0KT67Y8EHW06HZF2OJVR3V9DZYSJ""",1,"""Submitted""","""Thu Jun 14 03:57:54 CEST 2018""","""Wed Jun 13 10:49:17 CEST 2018""","""Wed Jun 13 11:17:54 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""15.1954"""
1,"""gukbar""","""soarse""",20,1255,"""Few""",1329,true,"""English""","""2""","""Male""","""36""","""None""","""No""","""Yes""","""Yes""","""1""","""Windows""",1080,1920,"""Chrome""","""3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Jun 13 10:48:50 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Fri Jul 13 10:48:50 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3L0KT67Y8EHW06HZF2OJVR3V9DZYSJ""",1,"""Submitted""","""Thu Jun 14 03:57:54 CEST 2018""","""Wed Jun 13 10:49:17 CEST 2018""","""Wed Jun 13 11:17:54 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""15.1954"""
1,"""shrile""","""athoid""",21,1008,"""Fewer than half""",1088,true,"""English""","""2""","""Male""","""36""","""None""","""No""","""Yes""","""Yes""","""1""","""Windows""",1080,1920,"""Chrome""","""3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Jun 13 10:48:50 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Fri Jul 13 10:48:50 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3L0KT67Y8EHW06HZF2OJVR3V9DZYSJ""",1,"""Submitted""","""Thu Jun 14 03:57:54 CEST 2018""","""Wed Jun 13 10:49:17 CEST 2018""","""Wed Jun 13 11:17:54 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""15.1954"""
1,"""fleeve""","""scalfs""",6,1065,"""Most""",977,false,"""English""","""2""","""Male""","""36""","""None""","""No""","""Yes""","""Yes""","""1""","""Windows""",1080,1920,"""Chrome""","""3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Jun 13 10:48:50 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Fri Jul 13 10:48:50 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3L0KT67Y8EHW06HZF2OJVR3V9DZYSJ""",1,"""Submitted""","""Thu Jun 14 03:57:54 CEST 2018""","""Wed Jun 13 10:49:17 CEST 2018""","""Wed Jun 13 11:17:54 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""15.1954"""
1,"""hadder""","""ollidy""",12,1161,"""Fewer than half""",1952,true,"""English""","""2""","""Male""","""36""","""None""","""No""","""Yes""","""Yes""","""1""","""Windows""",1080,1920,"""Chrome""","""3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Jun 13 10:48:50 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Fri Jul 13 10:48:50 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3L0KT67Y8EHW06HZF2OJVR3V9DZYSJ""",1,"""Submitted""","""Thu Jun 14 03:57:54 CEST 2018""","""Wed Jun 13 10:49:17 CEST 2018""","""Wed Jun 13 11:17:54 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""15.1954"""
1,"""middor""","""drooty""",72,1153,"""Few""",1648,false,"""English""","""2""","""Male""","""36""","""None""","""No""","""Yes""","""Yes""","""1""","""Windows""",1080,1920,"""Chrome""","""3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Jun 13 10:48:50 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Fri Jul 13 10:48:50 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3L0KT67Y8EHW06HZF2OJVR3V9DZYSJ""",1,"""Submitted""","""Thu Jun 14 03:57:54 CEST 2018""","""Wed Jun 13 10:49:17 CEST 2018""","""Wed Jun 13 11:17:54 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""15.1954"""
1,"""zetten""","""unfobs""",14,855,"""Many""",1372,false,"""English""","""2""","""Male""","""36""","""None""","""No""","""Yes""","""Yes""","""1""","""Windows""",1080,1920,"""Chrome""","""3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Jun 13 10:48:50 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Fri Jul 13 10:48:50 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3L0KT67Y8EHW06HZF2OJVR3V9DZYSJ""",1,"""Submitted""","""Thu Jun 14 03:57:54 CEST 2018""","""Wed Jun 13 10:49:17 CEST 2018""","""Wed Jun 13 11:17:54 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""15.1954"""
1,"""boddle""","""molill""",68,1121,"""Most""",1032,true,"""English""","""2""","""Male""","""36""","""None""","""No""","""Yes""","""Yes""","""1""","""Windows""",1080,1920,"""Chrome""","""3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Jun 13 10:48:50 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Fri Jul 13 10:48:50 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3L0KT67Y8EHW06HZF2OJVR3V9DZYSJ""",1,"""Submitted""","""Thu Jun 14 03:57:54 CEST 2018""","""Wed Jun 13 10:49:17 CEST 2018""","""Wed Jun 13 11:17:54 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""15.1954"""
1,"""zetten""","""unfobs""",36,944,"""More than half""",1120,false,"""English""","""2""","""Male""","""36""","""None""","""No""","""Yes""","""Yes""","""1""","""Windows""",1080,1920,"""Chrome""","""3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Jun 13 10:48:50 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Fri Jul 13 10:48:50 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3L0KT67Y8EHW06HZF2OJVR3V9DZYSJ""",1,"""Submitted""","""Thu Jun 14 03:57:54 CEST 2018""","""Wed Jun 13 10:49:17 CEST 2018""","""Wed Jun 13 11:17:54 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""15.1954"""
1,"""pobbit""","""spippy""",60,824,"""Many""",1344,true,"""English""","""2""","""Male""","""36""","""None""","""No""","""Yes""","""Yes""","""1""","""Windows""",1080,1920,"""Chrome""","""3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Jun 13 10:48:50 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Fri Jul 13 10:48:50 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3L0KT67Y8EHW06HZF2OJVR3V9DZYSJ""",1,"""Submitted""","""Thu Jun 14 03:57:54 CEST 2018""","""Wed Jun 13 10:49:17 CEST 2018""","""Wed Jun 13 11:17:54 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""15.1954"""
1,"""shurry""","""preser""",48,760,"""Many""",1080,false,"""English""","""2""","""Male""","""36""","""None""","""No""","""Yes""","""Yes""","""1""","""Windows""",1080,1920,"""Chrome""","""3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Jun 13 10:48:50 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Fri Jul 13 10:48:50 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3L0KT67Y8EHW06HZF2OJVR3V9DZYSJ""",1,"""Submitted""","""Thu Jun 14 03:57:54 CEST 2018""","""Wed Jun 13 10:49:17 CEST 2018""","""Wed Jun 13 11:17:54 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""15.1954"""
1,"""kustle""","""reshix""",35,937,"""More than half""",1425,false,"""English""","""2""","""Male""","""36""","""None""","""No""","""Yes""","""Yes""","""1""","""Windows""",1080,1920,"""Chrome""","""3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Jun 13 10:48:50 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Fri Jul 13 10:48:50 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3L0KT67Y8EHW06HZF2OJVR3V9DZYSJ""",1,"""Submitted""","""Thu Jun 14 03:57:54 CEST 2018""","""Wed Jun 13 10:49:17 CEST 2018""","""Wed Jun 13 11:17:54 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""15.1954"""
1,"""spunge""","""wenple""",38,792,"""More than half""",1248,false,"""English""","""2""","""Male""","""36""","""None""","""No""","""Yes""","""Yes""","""1""","""Windows""",1080,1920,"""Chrome""","""3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Jun 13 10:48:50 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Fri Jul 13 10:48:50 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3L0KT67Y8EHW06HZF2OJVR3V9DZYSJ""",1,"""Submitted""","""Thu Jun 14 03:57:54 CEST 2018""","""Wed Jun 13 10:49:17 CEST 2018""","""Wed Jun 13 11:17:54 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""15.1954"""
1,"""shrile""","""athoid""",46,856,"""More than half""",1056,false,"""English""","""2""","""Male""","""36""","""None""","""No""","""Yes""","""Yes""","""1""","""Windows""",1080,1920,"""Chrome""","""3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Jun 13 10:48:50 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Fri Jul 13 10:48:50 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3L0KT67Y8EHW06HZF2OJVR3V9DZYSJ""",1,"""Submitted""","""Thu Jun 14 03:57:54 CEST 2018""","""Wed Jun 13 10:49:17 CEST 2018""","""Wed Jun 13 11:17:54 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""15.1954"""
1,"""clidge""","""hensly""",47,552,"""More than half""",944,false,"""English""","""2""","""Male""","""36""","""None""","""No""","""Yes""","""Yes""","""1""","""Windows""",1080,1920,"""Chrome""","""3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Jun 13 10:48:50 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Fri Jul 13 10:48:50 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3L0KT67Y8EHW06HZF2OJVR3V9DZYSJ""",1,"""Submitted""","""Thu Jun 14 03:57:54 CEST 2018""","""Wed Jun 13 10:49:17 CEST 2018""","""Wed Jun 13 11:17:54 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""15.1954"""
1,"""chadop""","""shaple""",17,721,"""Fewer than half""",1812,true,"""English""","""2""","""Male""","""36""","""None""","""No""","""Yes""","""Yes""","""1""","""Windows""",1080,1920,"""Chrome""","""3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Jun 13 10:48:50 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Fri Jul 13 10:48:50 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3L0KT67Y8EHW06HZF2OJVR3V9DZYSJ""",1,"""Submitted""","""Thu Jun 14 03:57:54 CEST 2018""","""Wed Jun 13 10:49:17 CEST 2018""","""Wed Jun 13 11:17:54 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""15.1954"""
1,"""pengyl""","""sedest""",69,711,"""Fewer than half""",1168,false,"""English""","""2""","""Male""","""36""","""None""","""No""","""Yes""","""Yes""","""1""","""Windows""",1080,1920,"""Chrome""","""3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Jun 13 10:48:50 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Fri Jul 13 10:48:50 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3L0KT67Y8EHW06HZF2OJVR3V9DZYSJ""",1,"""Submitted""","""Thu Jun 14 03:57:54 CEST 2018""","""Wed Jun 13 10:49:17 CEST 2018""","""Wed Jun 13 11:17:54 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""15.1954"""
1,"""kustle""","""reshix""",5,681,"""Fewer than half""",896,false,"""English""","""2""","""Male""","""36""","""None""","""No""","""Yes""","""Yes""","""1""","""Windows""",1080,1920,"""Chrome""","""3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Jun 13 10:48:50 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Fri Jul 13 10:48:50 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3L0KT67Y8EHW06HZF2OJVR3V9DZYSJ""",1,"""Submitted""","""Thu Jun 14 03:57:54 CEST 2018""","""Wed Jun 13 10:49:17 CEST 2018""","""Wed Jun 13 11:17:54 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""15.1954"""
1,"""puctor""","""recure""",97,4127,"""More than half""",128,true,"""English""","""2""","""Male""","""36""","""None""","""No""","""Yes""","""Yes""","""1""","""Windows""",1080,1920,"""Chrome""","""3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Jun 13 10:48:50 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Fri Jul 13 10:48:50 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3L0KT67Y8EHW06HZF2OJVR3V9DZYSJ""",1,"""Submitted""","""Thu Jun 14 03:57:54 CEST 2018""","""Wed Jun 13 10:49:17 CEST 2018""","""Wed Jun 13 11:17:54 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""15.1954"""
1,"""fleeve""","""scalfs""",29,1319,"""More than half""",1896,false,"""English""","""2""","""Male""","""36""","""None""","""No""","""Yes""","""Yes""","""1""","""Windows""",1080,1920,"""Chrome""","""3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Jun 13 10:48:50 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Fri Jul 13 10:48:50 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3L0KT67Y8EHW06HZF2OJVR3V9DZYSJ""",1,"""Submitted""","""Thu Jun 14 03:57:54 CEST 2018""","""Wed Jun 13 10:49:17 CEST 2018""","""Wed Jun 13 11:17:54 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""15.1954"""
1,"""bemble""","""squank""",24,1048,"""Few""",1200,true,"""English""","""2""","""Male""","""36""","""None""","""No""","""Yes""","""Yes""","""1""","""Windows""",1080,1920,"""Chrome""","""3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Jun 13 10:48:50 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Fri Jul 13 10:48:50 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3L0KT67Y8EHW06HZF2OJVR3V9DZYSJ""",1,"""Submitted""","""Thu Jun 14 03:57:54 CEST 2018""","""Wed Jun 13 10:49:17 CEST 2018""","""Wed Jun 13 11:17:54 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""15.1954"""
1,"""cosutz""","""spover""",90,960,"""Fewer than half""",928,false,"""English""","""2""","""Male""","""36""","""None""","""No""","""Yes""","""Yes""","""1""","""Windows""",1080,1920,"""Chrome""","""3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Jun 13 10:48:50 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Fri Jul 13 10:48:50 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3L0KT67Y8EHW06HZF2OJVR3V9DZYSJ""",1,"""Submitted""","""Thu Jun 14 03:57:54 CEST 2018""","""Wed Jun 13 10:49:17 CEST 2018""","""Wed Jun 13 11:17:54 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""15.1954"""
1,"""middor""","""drooty""",74,639,"""Many""",1047,true,"""English""","""2""","""Male""","""36""","""None""","""No""","""Yes""","""Yes""","""1""","""Windows""",1080,1920,"""Chrome""","""3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Jun 13 10:48:50 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Fri Jul 13 10:48:50 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3L0KT67Y8EHW06HZF2OJVR3V9DZYSJ""",1,"""Submitted""","""Thu Jun 14 03:57:54 CEST 2018""","""Wed Jun 13 10:49:17 CEST 2018""","""Wed Jun 13 11:17:54 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""15.1954"""
1,"""birler""","""enciad""",85,704,"""More than half""",936,true,"""English""","""2""","""Male""","""36""","""None""","""No""","""Yes""","""Yes""","""1""","""Windows""",1080,1920,"""Chrome""","""3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Jun 13 10:48:50 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Fri Jul 13 10:48:50 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3L0KT67Y8EHW06HZF2OJVR3V9DZYSJ""",1,"""Submitted""","""Thu Jun 14 03:57:54 CEST 2018""","""Wed Jun 13 10:49:17 CEST 2018""","""Wed Jun 13 11:17:54 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""15.1954"""
1,"""schook""","""jabant""",32,879,"""Most""",1135,false,"""English""","""2""","""Male""","""36""","""None""","""No""","""Yes""","""Yes""","""1""","""Windows""",1080,1920,"""Chrome""","""3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Jun 13 10:48:50 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Fri Jul 13 10:48:50 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3L0KT67Y8EHW06HZF2OJVR3V9DZYSJ""",1,"""Submitted""","""Thu Jun 14 03:57:54 CEST 2018""","""Wed Jun 13 10:49:17 CEST 2018""","""Wed Jun 13 11:17:54 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""15.1954"""
