workerid,color,proportion,read_and_decide_time,quant,read_time_one,response,side,language,enjoyment,gender,age,comments,fluent,asses,fairprice,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
2,"""blue""","""b18_y15""",841,"""Most""",504,false,3,"""English""","""0""","""Male""","""35""","""The frame for the interactive portion of the study didn&quotechart lock the scroll bar for the browser window. Using the down arrow caused browser window to jump to the bottom of the screen, obscuring the text. I had fewer than 2 frames, 1/30th of a second, to read the text for each prompt, making the task incredibly difficult. This sort of task needs to open itself in a new frame, or warn the user that they must use a monitor in portrait mode prior to starting the task.""","""Yes""","""Yes""","""4.50""","""2""","""Windows""",1080,1920,"""Chrome""","""3WUVMVA7OB4PIG7G4MZ9ZEM44ZTAZD""","""32X1LLNITPZ6LLCIXH0J6UIL71ED3X""","""Fun psychology / vision / language experiment! (bug fixed)""","""You will be asked to judge whether certain sentences are true or false in the context of an image.""","""language research fun cognitive science university explanations""","""$4.00""","""Thu Sep 27 11:04:36 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2700""","""60000""","""Sat Oct 27 11:04:36 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3WUVMVA7OB4PIG7G4MZ9ZEM44ZTAZD""","""3WSELTNVR33WJOWBOWFT2AHBZOBAT6""",2,"""Submitted""","""Fri Sep 28 04:10:18 CEST 2018""","""Thu Sep 27 11:06:12 CEST 2018""","""Thu Sep 27 11:30:18 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""22.091616666666667"""
2,"""blue""","""b20_y10""",504,"""Many""",481,true,4,"""English""","""0""","""Male""","""35""","""The frame for the interactive portion of the study didn&quotechart lock the scroll bar for the browser window. Using the down arrow caused browser window to jump to the bottom of the screen, obscuring the text. I had fewer than 2 frames, 1/30th of a second, to read the text for each prompt, making the task incredibly difficult. This sort of task needs to open itself in a new frame, or warn the user that they must use a monitor in portrait mode prior to starting the task.""","""Yes""","""Yes""","""4.50""","""2""","""Windows""",1080,1920,"""Chrome""","""3WUVMVA7OB4PIG7G4MZ9ZEM44ZTAZD""","""32X1LLNITPZ6LLCIXH0J6UIL71ED3X""","""Fun psychology / vision / language experiment! (bug fixed)""","""You will be asked to judge whether certain sentences are true or false in the context of an image.""","""language research fun cognitive science university explanations""","""$4.00""","""Thu Sep 27 11:04:36 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2700""","""60000""","""Sat Oct 27 11:04:36 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3WUVMVA7OB4PIG7G4MZ9ZEM44ZTAZD""","""3WSELTNVR33WJOWBOWFT2AHBZOBAT6""",2,"""Submitted""","""Fri Sep 28 04:10:18 CEST 2018""","""Thu Sep 27 11:06:12 CEST 2018""","""Thu Sep 27 11:30:18 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""22.091616666666667"""
2,"""yellow""","""b9_y8""",5184,"""More""",472,false,9,"""English""","""0""","""Male""","""35""","""The frame for the interactive portion of the study didn&quotechart lock the scroll bar for the browser window. Using the down arrow caused browser window to jump to the bottom of the screen, obscuring the text. I had fewer than 2 frames, 1/30th of a second, to read the text for each prompt, making the task incredibly difficult. This sort of task needs to open itself in a new frame, or warn the user that they must use a monitor in portrait mode prior to starting the task.""","""Yes""","""Yes""","""4.50""","""2""","""Windows""",1080,1920,"""Chrome""","""3WUVMVA7OB4PIG7G4MZ9ZEM44ZTAZD""","""32X1LLNITPZ6LLCIXH0J6UIL71ED3X""","""Fun psychology / vision / language experiment! (bug fixed)""","""You will be asked to judge whether certain sentences are true or false in the context of an image.""","""language research fun cognitive science university explanations""","""$4.00""","""Thu Sep 27 11:04:36 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2700""","""60000""","""Sat Oct 27 11:04:36 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3WUVMVA7OB4PIG7G4MZ9ZEM44ZTAZD""","""3WSELTNVR33WJOWBOWFT2AHBZOBAT6""",2,"""Submitted""","""Fri Sep 28 04:10:18 CEST 2018""","""Thu Sep 27 11:06:12 CEST 2018""","""Thu Sep 27 11:30:18 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""22.091616666666667"""
2,"""yellow""","""b16_y12""",1833,"""Most""",537,false,6,"""English""","""0""","""Male""","""35""","""The frame for the interactive portion of the study didn&quotechart lock the scroll bar for the browser window. Using the down arrow caused browser window to jump to the bottom of the screen, obscuring the text. I had fewer than 2 frames, 1/30th of a second, to read the text for each prompt, making the task incredibly difficult. This sort of task needs to open itself in a new frame, or warn the user that they must use a monitor in portrait mode prior to starting the task.""","""Yes""","""Yes""","""4.50""","""2""","""Windows""",1080,1920,"""Chrome""","""3WUVMVA7OB4PIG7G4MZ9ZEM44ZTAZD""","""32X1LLNITPZ6LLCIXH0J6UIL71ED3X""","""Fun psychology / vision / language experiment! (bug fixed)""","""You will be asked to judge whether certain sentences are true or false in the context of an image.""","""language research fun cognitive science university explanations""","""$4.00""","""Thu Sep 27 11:04:36 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2700""","""60000""","""Sat Oct 27 11:04:36 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3WUVMVA7OB4PIG7G4MZ9ZEM44ZTAZD""","""3WSELTNVR33WJOWBOWFT2AHBZOBAT6""",2,"""Submitted""","""Fri Sep 28 04:10:18 CEST 2018""","""Thu Sep 27 11:06:12 CEST 2018""","""Thu Sep 27 11:30:18 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""22.091616666666667"""
2,"""yellow""","""b18_y12""",1695,"""More than half""",335,false,4,"""English""","""0""","""Male""","""35""","""The frame for the interactive portion of the study didn&quotechart lock the scroll bar for the browser window. Using the down arrow caused browser window to jump to the bottom of the screen, obscuring the text. I had fewer than 2 frames, 1/30th of a second, to read the text for each prompt, making the task incredibly difficult. This sort of task needs to open itself in a new frame, or warn the user that they must use a monitor in portrait mode prior to starting the task.""","""Yes""","""Yes""","""4.50""","""2""","""Windows""",1080,1920,"""Chrome""","""3WUVMVA7OB4PIG7G4MZ9ZEM44ZTAZD""","""32X1LLNITPZ6LLCIXH0J6UIL71ED3X""","""Fun psychology / vision / language experiment! (bug fixed)""","""You will be asked to judge whether certain sentences are true or false in the context of an image.""","""language research fun cognitive science university explanations""","""$4.00""","""Thu Sep 27 11:04:36 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2700""","""60000""","""Sat Oct 27 11:04:36 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3WUVMVA7OB4PIG7G4MZ9ZEM44ZTAZD""","""3WSELTNVR33WJOWBOWFT2AHBZOBAT6""",2,"""Submitted""","""Fri Sep 28 04:10:18 CEST 2018""","""Thu Sep 27 11:06:12 CEST 2018""","""Thu Sep 27 11:30:18 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""22.091616666666667"""
2,"""blue""","""b24_y20""",5488,"""More""",480,true,2,"""English""","""0""","""Male""","""35""","""The frame for the interactive portion of the study didn&quotechart lock the scroll bar for the browser window. Using the down arrow caused browser window to jump to the bottom of the screen, obscuring the text. I had fewer than 2 frames, 1/30th of a second, to read the text for each prompt, making the task incredibly difficult. This sort of task needs to open itself in a new frame, or warn the user that they must use a monitor in portrait mode prior to starting the task.""","""Yes""","""Yes""","""4.50""","""2""","""Windows""",1080,1920,"""Chrome""","""3WUVMVA7OB4PIG7G4MZ9ZEM44ZTAZD""","""32X1LLNITPZ6LLCIXH0J6UIL71ED3X""","""Fun psychology / vision / language experiment! (bug fixed)""","""You will be asked to judge whether certain sentences are true or false in the context of an image.""","""language research fun cognitive science university explanations""","""$4.00""","""Thu Sep 27 11:04:36 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2700""","""60000""","""Sat Oct 27 11:04:36 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3WUVMVA7OB4PIG7G4MZ9ZEM44ZTAZD""","""3WSELTNVR33WJOWBOWFT2AHBZOBAT6""",2,"""Submitted""","""Fri Sep 28 04:10:18 CEST 2018""","""Thu Sep 27 11:06:12 CEST 2018""","""Thu Sep 27 11:30:18 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""22.091616666666667"""
2,"""yellow""","""b24_y20""",1471,"""More""",416,false,0,"""English""","""0""","""Male""","""35""","""The frame for the interactive portion of the study didn&quotechart lock the scroll bar for the browser window. Using the down arrow caused browser window to jump to the bottom of the screen, obscuring the text. I had fewer than 2 frames, 1/30th of a second, to read the text for each prompt, making the task incredibly difficult. This sort of task needs to open itself in a new frame, or warn the user that they must use a monitor in portrait mode prior to starting the task.""","""Yes""","""Yes""","""4.50""","""2""","""Windows""",1080,1920,"""Chrome""","""3WUVMVA7OB4PIG7G4MZ9ZEM44ZTAZD""","""32X1LLNITPZ6LLCIXH0J6UIL71ED3X""","""Fun psychology / vision / language experiment! (bug fixed)""","""You will be asked to judge whether certain sentences are true or false in the context of an image.""","""language research fun cognitive science university explanations""","""$4.00""","""Thu Sep 27 11:04:36 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2700""","""60000""","""Sat Oct 27 11:04:36 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3WUVMVA7OB4PIG7G4MZ9ZEM44ZTAZD""","""3WSELTNVR33WJOWBOWFT2AHBZOBAT6""",2,"""Submitted""","""Fri Sep 28 04:10:18 CEST 2018""","""Thu Sep 27 11:06:12 CEST 2018""","""Thu Sep 27 11:30:18 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""22.091616666666667"""
2,"""blue""","""b14_y16""",10113,"""More than half""",496,false,5,"""English""","""0""","""Male""","""35""","""The frame for the interactive portion of the study didn&quotechart lock the scroll bar for the browser window. Using the down arrow caused browser window to jump to the bottom of the screen, obscuring the text. I had fewer than 2 frames, 1/30th of a second, to read the text for each prompt, making the task incredibly difficult. This sort of task needs to open itself in a new frame, or warn the user that they must use a monitor in portrait mode prior to starting the task.""","""Yes""","""Yes""","""4.50""","""2""","""Windows""",1080,1920,"""Chrome""","""3WUVMVA7OB4PIG7G4MZ9ZEM44ZTAZD""","""32X1LLNITPZ6LLCIXH0J6UIL71ED3X""","""Fun psychology / vision / language experiment! (bug fixed)""","""You will be asked to judge whether certain sentences are true or false in the context of an image.""","""language research fun cognitive science university explanations""","""$4.00""","""Thu Sep 27 11:04:36 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2700""","""60000""","""Sat Oct 27 11:04:36 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3WUVMVA7OB4PIG7G4MZ9ZEM44ZTAZD""","""3WSELTNVR33WJOWBOWFT2AHBZOBAT6""",2,"""Submitted""","""Fri Sep 28 04:10:18 CEST 2018""","""Thu Sep 27 11:06:12 CEST 2018""","""Thu Sep 27 11:30:18 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""22.091616666666667"""
2,"""blue""","""b8_y9""",5666,"""More than half""",560,false,4,"""English""","""0""","""Male""","""35""","""The frame for the interactive portion of the study didn&quotechart lock the scroll bar for the browser window. Using the down arrow caused browser window to jump to the bottom of the screen, obscuring the text. I had fewer than 2 frames, 1/30th of a second, to read the text for each prompt, making the task incredibly difficult. This sort of task needs to open itself in a new frame, or warn the user that they must use a monitor in portrait mode prior to starting the task.""","""Yes""","""Yes""","""4.50""","""2""","""Windows""",1080,1920,"""Chrome""","""3WUVMVA7OB4PIG7G4MZ9ZEM44ZTAZD""","""32X1LLNITPZ6LLCIXH0J6UIL71ED3X""","""Fun psychology / vision / language experiment! (bug fixed)""","""You will be asked to judge whether certain sentences are true or false in the context of an image.""","""language research fun cognitive science university explanations""","""$4.00""","""Thu Sep 27 11:04:36 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2700""","""60000""","""Sat Oct 27 11:04:36 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3WUVMVA7OB4PIG7G4MZ9ZEM44ZTAZD""","""3WSELTNVR33WJOWBOWFT2AHBZOBAT6""",2,"""Submitted""","""Fri Sep 28 04:10:18 CEST 2018""","""Thu Sep 27 11:06:12 CEST 2018""","""Thu Sep 27 11:30:18 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""22.091616666666667"""
2,"""yellow""","""b5_y10""",1578,"""Most""",496,true,4,"""English""","""0""","""Male""","""35""","""The frame for the interactive portion of the study didn&quotechart lock the scroll bar for the browser window. Using the down arrow caused browser window to jump to the bottom of the screen, obscuring the text. I had fewer than 2 frames, 1/30th of a second, to read the text for each prompt, making the task incredibly difficult. This sort of task needs to open itself in a new frame, or warn the user that they must use a monitor in portrait mode prior to starting the task.""","""Yes""","""Yes""","""4.50""","""2""","""Windows""",1080,1920,"""Chrome""","""3WUVMVA7OB4PIG7G4MZ9ZEM44ZTAZD""","""32X1LLNITPZ6LLCIXH0J6UIL71ED3X""","""Fun psychology / vision / language experiment! (bug fixed)""","""You will be asked to judge whether certain sentences are true or false in the context of an image.""","""language research fun cognitive science university explanations""","""$4.00""","""Thu Sep 27 11:04:36 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2700""","""60000""","""Sat Oct 27 11:04:36 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3WUVMVA7OB4PIG7G4MZ9ZEM44ZTAZD""","""3WSELTNVR33WJOWBOWFT2AHBZOBAT6""",2,"""Submitted""","""Fri Sep 28 04:10:18 CEST 2018""","""Thu Sep 27 11:06:12 CEST 2018""","""Thu Sep 27 11:30:18 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""22.091616666666667"""
2,"""blue""","""b27_y18""",1351,"""Fewer than half""",473,false,2,"""English""","""0""","""Male""","""35""","""The frame for the interactive portion of the study didn&quotechart lock the scroll bar for the browser window. Using the down arrow caused browser window to jump to the bottom of the screen, obscuring the text. I had fewer than 2 frames, 1/30th of a second, to read the text for each prompt, making the task incredibly difficult. This sort of task needs to open itself in a new frame, or warn the user that they must use a monitor in portrait mode prior to starting the task.""","""Yes""","""Yes""","""4.50""","""2""","""Windows""",1080,1920,"""Chrome""","""3WUVMVA7OB4PIG7G4MZ9ZEM44ZTAZD""","""32X1LLNITPZ6LLCIXH0J6UIL71ED3X""","""Fun psychology / vision / language experiment! (bug fixed)""","""You will be asked to judge whether certain sentences are true or false in the context of an image.""","""language research fun cognitive science university explanations""","""$4.00""","""Thu Sep 27 11:04:36 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2700""","""60000""","""Sat Oct 27 11:04:36 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3WUVMVA7OB4PIG7G4MZ9ZEM44ZTAZD""","""3WSELTNVR33WJOWBOWFT2AHBZOBAT6""",2,"""Submitted""","""Fri Sep 28 04:10:18 CEST 2018""","""Thu Sep 27 11:06:12 CEST 2018""","""Thu Sep 27 11:30:18 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""22.091616666666667"""
2,"""blue""","""b10_y20""",744,"""Few""",328,false,5,"""English""","""0""","""Male""","""35""","""The frame for the interactive portion of the study didn&quotechart lock the scroll bar for the browser window. Using the down arrow caused browser window to jump to the bottom of the screen, obscuring the text. I had fewer than 2 frames, 1/30th of a second, to read the text for each prompt, making the task incredibly difficult. This sort of task needs to open itself in a new frame, or warn the user that they must use a monitor in portrait mode prior to starting the task.""","""Yes""","""Yes""","""4.50""","""2""","""Windows""",1080,1920,"""Chrome""","""3WUVMVA7OB4PIG7G4MZ9ZEM44ZTAZD""","""32X1LLNITPZ6LLCIXH0J6UIL71ED3X""","""Fun psychology / vision / language experiment! (bug fixed)""","""You will be asked to judge whether certain sentences are true or false in the context of an image.""","""language research fun cognitive science university explanations""","""$4.00""","""Thu Sep 27 11:04:36 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2700""","""60000""","""Sat Oct 27 11:04:36 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3WUVMVA7OB4PIG7G4MZ9ZEM44ZTAZD""","""3WSELTNVR33WJOWBOWFT2AHBZOBAT6""",2,"""Submitted""","""Fri Sep 28 04:10:18 CEST 2018""","""Thu Sep 27 11:06:12 CEST 2018""","""Thu Sep 27 11:30:18 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""22.091616666666667"""
2,"""yellow""","""b12_y18""",440,"""Few""",368,false,0,"""English""","""0""","""Male""","""35""","""The frame for the interactive portion of the study didn&quotechart lock the scroll bar for the browser window. Using the down arrow caused browser window to jump to the bottom of the screen, obscuring the text. I had fewer than 2 frames, 1/30th of a second, to read the text for each prompt, making the task incredibly difficult. This sort of task needs to open itself in a new frame, or warn the user that they must use a monitor in portrait mode prior to starting the task.""","""Yes""","""Yes""","""4.50""","""2""","""Windows""",1080,1920,"""Chrome""","""3WUVMVA7OB4PIG7G4MZ9ZEM44ZTAZD""","""32X1LLNITPZ6LLCIXH0J6UIL71ED3X""","""Fun psychology / vision / language experiment! (bug fixed)""","""You will be asked to judge whether certain sentences are true or false in the context of an image.""","""language research fun cognitive science university explanations""","""$4.00""","""Thu Sep 27 11:04:36 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2700""","""60000""","""Sat Oct 27 11:04:36 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3WUVMVA7OB4PIG7G4MZ9ZEM44ZTAZD""","""3WSELTNVR33WJOWBOWFT2AHBZOBAT6""",2,"""Submitted""","""Fri Sep 28 04:10:18 CEST 2018""","""Thu Sep 27 11:06:12 CEST 2018""","""Thu Sep 27 11:30:18 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""22.091616666666667"""
2,"""blue""","""b24_y20""",2600,"""More""",384,false,6,"""English""","""0""","""Male""","""35""","""The frame for the interactive portion of the study didn&quotechart lock the scroll bar for the browser window. Using the down arrow caused browser window to jump to the bottom of the screen, obscuring the text. I had fewer than 2 frames, 1/30th of a second, to read the text for each prompt, making the task incredibly difficult. This sort of task needs to open itself in a new frame, or warn the user that they must use a monitor in portrait mode prior to starting the task.""","""Yes""","""Yes""","""4.50""","""2""","""Windows""",1080,1920,"""Chrome""","""3WUVMVA7OB4PIG7G4MZ9ZEM44ZTAZD""","""32X1LLNITPZ6LLCIXH0J6UIL71ED3X""","""Fun psychology / vision / language experiment! (bug fixed)""","""You will be asked to judge whether certain sentences are true or false in the context of an image.""","""language research fun cognitive science university explanations""","""$4.00""","""Thu Sep 27 11:04:36 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2700""","""60000""","""Sat Oct 27 11:04:36 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3WUVMVA7OB4PIG7G4MZ9ZEM44ZTAZD""","""3WSELTNVR33WJOWBOWFT2AHBZOBAT6""",2,"""Submitted""","""Fri Sep 28 04:10:18 CEST 2018""","""Thu Sep 27 11:06:12 CEST 2018""","""Thu Sep 27 11:30:18 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""22.091616666666667"""
2,"""blue""","""b12_y18""",318,"""Many""",480,true,9,"""English""","""0""","""Male""","""35""","""The frame for the interactive portion of the study didn&quotechart lock the scroll bar for the browser window. Using the down arrow caused browser window to jump to the bottom of the screen, obscuring the text. I had fewer than 2 frames, 1/30th of a second, to read the text for each prompt, making the task incredibly difficult. This sort of task needs to open itself in a new frame, or warn the user that they must use a monitor in portrait mode prior to starting the task.""","""Yes""","""Yes""","""4.50""","""2""","""Windows""",1080,1920,"""Chrome""","""3WUVMVA7OB4PIG7G4MZ9ZEM44ZTAZD""","""32X1LLNITPZ6LLCIXH0J6UIL71ED3X""","""Fun psychology / vision / language experiment! (bug fixed)""","""You will be asked to judge whether certain sentences are true or false in the context of an image.""","""language research fun cognitive science university explanations""","""$4.00""","""Thu Sep 27 11:04:36 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2700""","""60000""","""Sat Oct 27 11:04:36 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3WUVMVA7OB4PIG7G4MZ9ZEM44ZTAZD""","""3WSELTNVR33WJOWBOWFT2AHBZOBAT6""",2,"""Submitted""","""Fri Sep 28 04:10:18 CEST 2018""","""Thu Sep 27 11:06:12 CEST 2018""","""Thu Sep 27 11:30:18 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""22.091616666666667"""
2,"""blue""","""b27_y18""",1360,"""More than half""",377,true,6,"""English""","""0""","""Male""","""35""","""The frame for the interactive portion of the study didn&quotechart lock the scroll bar for the browser window. Using the down arrow caused browser window to jump to the bottom of the screen, obscuring the text. I had fewer than 2 frames, 1/30th of a second, to read the text for each prompt, making the task incredibly difficult. This sort of task needs to open itself in a new frame, or warn the user that they must use a monitor in portrait mode prior to starting the task.""","""Yes""","""Yes""","""4.50""","""2""","""Windows""",1080,1920,"""Chrome""","""3WUVMVA7OB4PIG7G4MZ9ZEM44ZTAZD""","""32X1LLNITPZ6LLCIXH0J6UIL71ED3X""","""Fun psychology / vision / language experiment! (bug fixed)""","""You will be asked to judge whether certain sentences are true or false in the context of an image.""","""language research fun cognitive science university explanations""","""$4.00""","""Thu Sep 27 11:04:36 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2700""","""60000""","""Sat Oct 27 11:04:36 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3WUVMVA7OB4PIG7G4MZ9ZEM44ZTAZD""","""3WSELTNVR33WJOWBOWFT2AHBZOBAT6""",2,"""Submitted""","""Fri Sep 28 04:10:18 CEST 2018""","""Thu Sep 27 11:06:12 CEST 2018""","""Thu Sep 27 11:30:18 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""22.091616666666667"""
2,"""blue""","""b8_y6""",1672,"""Fewer than half""",352,false,1,"""English""","""0""","""Male""","""35""","""The frame for the interactive portion of the study didn&quotechart lock the scroll bar for the browser window. Using the down arrow caused browser window to jump to the bottom of the screen, obscuring the text. I had fewer than 2 frames, 1/30th of a second, to read the text for each prompt, making the task incredibly difficult. This sort of task needs to open itself in a new frame, or warn the user that they must use a monitor in portrait mode prior to starting the task.""","""Yes""","""Yes""","""4.50""","""2""","""Windows""",1080,1920,"""Chrome""","""3WUVMVA7OB4PIG7G4MZ9ZEM44ZTAZD""","""32X1LLNITPZ6LLCIXH0J6UIL71ED3X""","""Fun psychology / vision / language experiment! (bug fixed)""","""You will be asked to judge whether certain sentences are true or false in the context of an image.""","""language research fun cognitive science university explanations""","""$4.00""","""Thu Sep 27 11:04:36 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2700""","""60000""","""Sat Oct 27 11:04:36 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3WUVMVA7OB4PIG7G4MZ9ZEM44ZTAZD""","""3WSELTNVR33WJOWBOWFT2AHBZOBAT6""",2,"""Submitted""","""Fri Sep 28 04:10:18 CEST 2018""","""Thu Sep 27 11:06:12 CEST 2018""","""Thu Sep 27 11:30:18 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""22.091616666666667"""
2,"""blue""","""b6_y8""",1192,"""Most""",352,false,3,"""English""","""0""","""Male""","""35""","""The frame for the interactive portion of the study didn&quotechart lock the scroll bar for the browser window. Using the down arrow caused browser window to jump to the bottom of the screen, obscuring the text. I had fewer than 2 frames, 1/30th of a second, to read the text for each prompt, making the task incredibly difficult. This sort of task needs to open itself in a new frame, or warn the user that they must use a monitor in portrait mode prior to starting the task.""","""Yes""","""Yes""","""4.50""","""2""","""Windows""",1080,1920,"""Chrome""","""3WUVMVA7OB4PIG7G4MZ9ZEM44ZTAZD""","""32X1LLNITPZ6LLCIXH0J6UIL71ED3X""","""Fun psychology / vision / language experiment! (bug fixed)""","""You will be asked to judge whether certain sentences are true or false in the context of an image.""","""language research fun cognitive science university explanations""","""$4.00""","""Thu Sep 27 11:04:36 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2700""","""60000""","""Sat Oct 27 11:04:36 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3WUVMVA7OB4PIG7G4MZ9ZEM44ZTAZD""","""3WSELTNVR33WJOWBOWFT2AHBZOBAT6""",2,"""Submitted""","""Fri Sep 28 04:10:18 CEST 2018""","""Thu Sep 27 11:06:12 CEST 2018""","""Thu Sep 27 11:30:18 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""22.091616666666667"""
2,"""blue""","""b24_y21""",1193,"""Fewer than half""",432,false,4,"""English""","""0""","""Male""","""35""","""The frame for the interactive portion of the study didn&quotechart lock the scroll bar for the browser window. Using the down arrow caused browser window to jump to the bottom of the screen, obscuring the text. I had fewer than 2 frames, 1/30th of a second, to read the text for each prompt, making the task incredibly difficult. This sort of task needs to open itself in a new frame, or warn the user that they must use a monitor in portrait mode prior to starting the task.""","""Yes""","""Yes""","""4.50""","""2""","""Windows""",1080,1920,"""Chrome""","""3WUVMVA7OB4PIG7G4MZ9ZEM44ZTAZD""","""32X1LLNITPZ6LLCIXH0J6UIL71ED3X""","""Fun psychology / vision / language experiment! (bug fixed)""","""You will be asked to judge whether certain sentences are true or false in the context of an image.""","""language research fun cognitive science university explanations""","""$4.00""","""Thu Sep 27 11:04:36 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2700""","""60000""","""Sat Oct 27 11:04:36 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3WUVMVA7OB4PIG7G4MZ9ZEM44ZTAZD""","""3WSELTNVR33WJOWBOWFT2AHBZOBAT6""",2,"""Submitted""","""Fri Sep 28 04:10:18 CEST 2018""","""Thu Sep 27 11:06:12 CEST 2018""","""Thu Sep 27 11:30:18 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""22.091616666666667"""
