workerid,A,B,percent,read_time_two,quant,read_time_one,decision_time,response,language,enjoyment,gender,age,comments,fluent,asses,fairprice,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
1,"""kustle""","""reshix""",43,703,"""Fewer than half""",514,150,"""True""","""English""","""2""","""Male""","""33""","""""","""No""","""Yes""","""""","""3""","""Windows""",720,1280,"""Chrome""","""3DGDV62G7OA6Z9A64Y8S2Y1R9Q72P7""","""3ES1UQ6TFXNQ5J8KGG3ML6ZWG07MLA""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$3.00""","""Tue May 22 12:18:01 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Thu Jun 21 12:18:01 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3DGDV62G7OA6Z9A64Y8S2Y1R9Q72P7""","""3DYGAII7PL9QECALWB3VN0VIJAGPQ8""",1,"""Submitted""","""Wed May 23 05:15:47 CEST 2018""","""Tue May 22 12:18:09 CEST 2018""","""Tue May 22 12:35:47 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""17.068716666666667"""
1,"""monter""","""melelt""",60,726,"""Fewer than half""",391,155,"""True""","""English""","""2""","""Male""","""33""","""""","""No""","""Yes""","""""","""3""","""Windows""",720,1280,"""Chrome""","""3DGDV62G7OA6Z9A64Y8S2Y1R9Q72P7""","""3ES1UQ6TFXNQ5J8KGG3ML6ZWG07MLA""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$3.00""","""Tue May 22 12:18:01 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Thu Jun 21 12:18:01 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3DGDV62G7OA6Z9A64Y8S2Y1R9Q72P7""","""3DYGAII7PL9QECALWB3VN0VIJAGPQ8""",1,"""Submitted""","""Wed May 23 05:15:47 CEST 2018""","""Tue May 22 12:18:09 CEST 2018""","""Tue May 22 12:35:47 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""17.068716666666667"""
1,"""pengyl""","""sedest""",66,568,"""More than half""",277,76,"""True""","""English""","""2""","""Male""","""33""","""""","""No""","""Yes""","""""","""3""","""Windows""",720,1280,"""Chrome""","""3DGDV62G7OA6Z9A64Y8S2Y1R9Q72P7""","""3ES1UQ6TFXNQ5J8KGG3ML6ZWG07MLA""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$3.00""","""Tue May 22 12:18:01 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Thu Jun 21 12:18:01 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3DGDV62G7OA6Z9A64Y8S2Y1R9Q72P7""","""3DYGAII7PL9QECALWB3VN0VIJAGPQ8""",1,"""Submitted""","""Wed May 23 05:15:47 CEST 2018""","""Tue May 22 12:18:09 CEST 2018""","""Tue May 22 12:35:47 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""17.068716666666667"""
1,"""boddle""","""molill""",79,1367,"""Few""",499,1030,"""False""","""English""","""2""","""Male""","""33""","""""","""No""","""Yes""","""""","""3""","""Windows""",720,1280,"""Chrome""","""3DGDV62G7OA6Z9A64Y8S2Y1R9Q72P7""","""3ES1UQ6TFXNQ5J8KGG3ML6ZWG07MLA""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$3.00""","""Tue May 22 12:18:01 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Thu Jun 21 12:18:01 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3DGDV62G7OA6Z9A64Y8S2Y1R9Q72P7""","""3DYGAII7PL9QECALWB3VN0VIJAGPQ8""",1,"""Submitted""","""Wed May 23 05:15:47 CEST 2018""","""Tue May 22 12:18:09 CEST 2018""","""Tue May 22 12:35:47 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""17.068716666666667"""
1,"""hadder""","""ollidy""",53,676,"""More than half""",605,102,"""True""","""English""","""2""","""Male""","""33""","""""","""No""","""Yes""","""""","""3""","""Windows""",720,1280,"""Chrome""","""3DGDV62G7OA6Z9A64Y8S2Y1R9Q72P7""","""3ES1UQ6TFXNQ5J8KGG3ML6ZWG07MLA""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$3.00""","""Tue May 22 12:18:01 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Thu Jun 21 12:18:01 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3DGDV62G7OA6Z9A64Y8S2Y1R9Q72P7""","""3DYGAII7PL9QECALWB3VN0VIJAGPQ8""",1,"""Submitted""","""Wed May 23 05:15:47 CEST 2018""","""Tue May 22 12:18:09 CEST 2018""","""Tue May 22 12:35:47 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""17.068716666666667"""
1,"""russer""","""huttle""",65,630,"""Many""",412,179,"""True""","""English""","""2""","""Male""","""33""","""""","""No""","""Yes""","""""","""3""","""Windows""",720,1280,"""Chrome""","""3DGDV62G7OA6Z9A64Y8S2Y1R9Q72P7""","""3ES1UQ6TFXNQ5J8KGG3ML6ZWG07MLA""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$3.00""","""Tue May 22 12:18:01 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Thu Jun 21 12:18:01 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3DGDV62G7OA6Z9A64Y8S2Y1R9Q72P7""","""3DYGAII7PL9QECALWB3VN0VIJAGPQ8""",1,"""Submitted""","""Wed May 23 05:15:47 CEST 2018""","""Tue May 22 12:18:09 CEST 2018""","""Tue May 22 12:35:47 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""17.068716666666667"""
1,"""dorder""","""coggon""",98,662,"""Many""",448,166,"""True""","""English""","""2""","""Male""","""33""","""""","""No""","""Yes""","""""","""3""","""Windows""",720,1280,"""Chrome""","""3DGDV62G7OA6Z9A64Y8S2Y1R9Q72P7""","""3ES1UQ6TFXNQ5J8KGG3ML6ZWG07MLA""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$3.00""","""Tue May 22 12:18:01 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Thu Jun 21 12:18:01 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3DGDV62G7OA6Z9A64Y8S2Y1R9Q72P7""","""3DYGAII7PL9QECALWB3VN0VIJAGPQ8""",1,"""Submitted""","""Wed May 23 05:15:47 CEST 2018""","""Tue May 22 12:18:09 CEST 2018""","""Tue May 22 12:35:47 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""17.068716666666667"""
1,"""mecket""","""plumry""",31,584,"""Few""",356,187,"""True""","""English""","""2""","""Male""","""33""","""""","""No""","""Yes""","""""","""3""","""Windows""",720,1280,"""Chrome""","""3DGDV62G7OA6Z9A64Y8S2Y1R9Q72P7""","""3ES1UQ6TFXNQ5J8KGG3ML6ZWG07MLA""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$3.00""","""Tue May 22 12:18:01 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Thu Jun 21 12:18:01 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3DGDV62G7OA6Z9A64Y8S2Y1R9Q72P7""","""3DYGAII7PL9QECALWB3VN0VIJAGPQ8""",1,"""Submitted""","""Wed May 23 05:15:47 CEST 2018""","""Tue May 22 12:18:09 CEST 2018""","""Tue May 22 12:35:47 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""17.068716666666667"""
1,"""pliper""","""sesare""",79,629,"""More than half""",315,231,"""True""","""English""","""2""","""Male""","""33""","""""","""No""","""Yes""","""""","""3""","""Windows""",720,1280,"""Chrome""","""3DGDV62G7OA6Z9A64Y8S2Y1R9Q72P7""","""3ES1UQ6TFXNQ5J8KGG3ML6ZWG07MLA""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$3.00""","""Tue May 22 12:18:01 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Thu Jun 21 12:18:01 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3DGDV62G7OA6Z9A64Y8S2Y1R9Q72P7""","""3DYGAII7PL9QECALWB3VN0VIJAGPQ8""",1,"""Submitted""","""Wed May 23 05:15:47 CEST 2018""","""Tue May 22 12:18:09 CEST 2018""","""Tue May 22 12:35:47 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""17.068716666666667"""
1,"""umpond""","""marire""",39,485,"""More than half""",255,368,"""False""","""English""","""2""","""Male""","""33""","""""","""No""","""Yes""","""""","""3""","""Windows""",720,1280,"""Chrome""","""3DGDV62G7OA6Z9A64Y8S2Y1R9Q72P7""","""3ES1UQ6TFXNQ5J8KGG3ML6ZWG07MLA""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$3.00""","""Tue May 22 12:18:01 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Thu Jun 21 12:18:01 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3DGDV62G7OA6Z9A64Y8S2Y1R9Q72P7""","""3DYGAII7PL9QECALWB3VN0VIJAGPQ8""",1,"""Submitted""","""Wed May 23 05:15:47 CEST 2018""","""Tue May 22 12:18:09 CEST 2018""","""Tue May 22 12:35:47 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""17.068716666666667"""
1,"""monter""","""melelt""",15,370,"""Most""",346,607,"""False""","""English""","""2""","""Male""","""33""","""""","""No""","""Yes""","""""","""3""","""Windows""",720,1280,"""Chrome""","""3DGDV62G7OA6Z9A64Y8S2Y1R9Q72P7""","""3ES1UQ6TFXNQ5J8KGG3ML6ZWG07MLA""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$3.00""","""Tue May 22 12:18:01 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Thu Jun 21 12:18:01 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3DGDV62G7OA6Z9A64Y8S2Y1R9Q72P7""","""3DYGAII7PL9QECALWB3VN0VIJAGPQ8""",1,"""Submitted""","""Wed May 23 05:15:47 CEST 2018""","""Tue May 22 12:18:09 CEST 2018""","""Tue May 22 12:35:47 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""17.068716666666667"""
1,"""cosutz""","""spover""",1,423,"""Few""",291,247,"""True""","""English""","""2""","""Male""","""33""","""""","""No""","""Yes""","""""","""3""","""Windows""",720,1280,"""Chrome""","""3DGDV62G7OA6Z9A64Y8S2Y1R9Q72P7""","""3ES1UQ6TFXNQ5J8KGG3ML6ZWG07MLA""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$3.00""","""Tue May 22 12:18:01 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Thu Jun 21 12:18:01 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3DGDV62G7OA6Z9A64Y8S2Y1R9Q72P7""","""3DYGAII7PL9QECALWB3VN0VIJAGPQ8""",1,"""Submitted""","""Wed May 23 05:15:47 CEST 2018""","""Tue May 22 12:18:09 CEST 2018""","""Tue May 22 12:35:47 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""17.068716666666667"""
1,"""pluset""","""stubad""",21,592,"""Many""",257,186,"""False""","""English""","""2""","""Male""","""33""","""""","""No""","""Yes""","""""","""3""","""Windows""",720,1280,"""Chrome""","""3DGDV62G7OA6Z9A64Y8S2Y1R9Q72P7""","""3ES1UQ6TFXNQ5J8KGG3ML6ZWG07MLA""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$3.00""","""Tue May 22 12:18:01 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Thu Jun 21 12:18:01 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3DGDV62G7OA6Z9A64Y8S2Y1R9Q72P7""","""3DYGAII7PL9QECALWB3VN0VIJAGPQ8""",1,"""Submitted""","""Wed May 23 05:15:47 CEST 2018""","""Tue May 22 12:18:09 CEST 2018""","""Tue May 22 12:35:47 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""17.068716666666667"""
1,"""coamin""","""mucond""",29,1563,"""More than half""",285,253,"""False""","""English""","""2""","""Male""","""33""","""""","""No""","""Yes""","""""","""3""","""Windows""",720,1280,"""Chrome""","""3DGDV62G7OA6Z9A64Y8S2Y1R9Q72P7""","""3ES1UQ6TFXNQ5J8KGG3ML6ZWG07MLA""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$3.00""","""Tue May 22 12:18:01 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Thu Jun 21 12:18:01 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3DGDV62G7OA6Z9A64Y8S2Y1R9Q72P7""","""3DYGAII7PL9QECALWB3VN0VIJAGPQ8""",1,"""Submitted""","""Wed May 23 05:15:47 CEST 2018""","""Tue May 22 12:18:09 CEST 2018""","""Tue May 22 12:35:47 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""17.068716666666667"""
1,"""spunge""","""wenple""",56,462,"""Most""",434,99,"""True""","""English""","""2""","""Male""","""33""","""""","""No""","""Yes""","""""","""3""","""Windows""",720,1280,"""Chrome""","""3DGDV62G7OA6Z9A64Y8S2Y1R9Q72P7""","""3ES1UQ6TFXNQ5J8KGG3ML6ZWG07MLA""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$3.00""","""Tue May 22 12:18:01 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Thu Jun 21 12:18:01 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3DGDV62G7OA6Z9A64Y8S2Y1R9Q72P7""","""3DYGAII7PL9QECALWB3VN0VIJAGPQ8""",1,"""Submitted""","""Wed May 23 05:15:47 CEST 2018""","""Tue May 22 12:18:09 CEST 2018""","""Tue May 22 12:35:47 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""17.068716666666667"""
1,"""pengyl""","""sedest""",75,240,"""Fewer than half""",262,182,"""False""","""English""","""2""","""Male""","""33""","""""","""No""","""Yes""","""""","""3""","""Windows""",720,1280,"""Chrome""","""3DGDV62G7OA6Z9A64Y8S2Y1R9Q72P7""","""3ES1UQ6TFXNQ5J8KGG3ML6ZWG07MLA""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$3.00""","""Tue May 22 12:18:01 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Thu Jun 21 12:18:01 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3DGDV62G7OA6Z9A64Y8S2Y1R9Q72P7""","""3DYGAII7PL9QECALWB3VN0VIJAGPQ8""",1,"""Submitted""","""Wed May 23 05:15:47 CEST 2018""","""Tue May 22 12:18:09 CEST 2018""","""Tue May 22 12:35:47 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""17.068716666666667"""
1,"""isbant""","""unairs""",25,311,"""More than half""",271,214,"""False""","""English""","""2""","""Male""","""33""","""""","""No""","""Yes""","""""","""3""","""Windows""",720,1280,"""Chrome""","""3DGDV62G7OA6Z9A64Y8S2Y1R9Q72P7""","""3ES1UQ6TFXNQ5J8KGG3ML6ZWG07MLA""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$3.00""","""Tue May 22 12:18:01 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Thu Jun 21 12:18:01 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3DGDV62G7OA6Z9A64Y8S2Y1R9Q72P7""","""3DYGAII7PL9QECALWB3VN0VIJAGPQ8""",1,"""Submitted""","""Wed May 23 05:15:47 CEST 2018""","""Tue May 22 12:18:09 CEST 2018""","""Tue May 22 12:35:47 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""17.068716666666667"""
1,"""puctor""","""recure""",91,342,"""Fewer than half""",268,563,"""False""","""English""","""2""","""Male""","""33""","""""","""No""","""Yes""","""""","""3""","""Windows""",720,1280,"""Chrome""","""3DGDV62G7OA6Z9A64Y8S2Y1R9Q72P7""","""3ES1UQ6TFXNQ5J8KGG3ML6ZWG07MLA""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$3.00""","""Tue May 22 12:18:01 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Thu Jun 21 12:18:01 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3DGDV62G7OA6Z9A64Y8S2Y1R9Q72P7""","""3DYGAII7PL9QECALWB3VN0VIJAGPQ8""",1,"""Submitted""","""Wed May 23 05:15:47 CEST 2018""","""Tue May 22 12:18:09 CEST 2018""","""Tue May 22 12:35:47 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""17.068716666666667"""
1,"""isbant""","""unairs""",33,301,"""Few""",265,1067,"""True""","""English""","""2""","""Male""","""33""","""""","""No""","""Yes""","""""","""3""","""Windows""",720,1280,"""Chrome""","""3DGDV62G7OA6Z9A64Y8S2Y1R9Q72P7""","""3ES1UQ6TFXNQ5J8KGG3ML6ZWG07MLA""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$3.00""","""Tue May 22 12:18:01 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Thu Jun 21 12:18:01 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3DGDV62G7OA6Z9A64Y8S2Y1R9Q72P7""","""3DYGAII7PL9QECALWB3VN0VIJAGPQ8""",1,"""Submitted""","""Wed May 23 05:15:47 CEST 2018""","""Tue May 22 12:18:09 CEST 2018""","""Tue May 22 12:35:47 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""17.068716666666667"""
1,"""devole""","""sholly""",15,236,"""More than half""",237,342,"""False""","""English""","""2""","""Male""","""33""","""""","""No""","""Yes""","""""","""3""","""Windows""",720,1280,"""Chrome""","""3DGDV62G7OA6Z9A64Y8S2Y1R9Q72P7""","""3ES1UQ6TFXNQ5J8KGG3ML6ZWG07MLA""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$3.00""","""Tue May 22 12:18:01 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Thu Jun 21 12:18:01 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3DGDV62G7OA6Z9A64Y8S2Y1R9Q72P7""","""3DYGAII7PL9QECALWB3VN0VIJAGPQ8""",1,"""Submitted""","""Wed May 23 05:15:47 CEST 2018""","""Tue May 22 12:18:09 CEST 2018""","""Tue May 22 12:35:47 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""17.068716666666667"""
1,"""bameta""","""unzast""",49,183,"""Fewer than half""",266,837,"""True""","""English""","""2""","""Male""","""33""","""""","""No""","""Yes""","""""","""3""","""Windows""",720,1280,"""Chrome""","""3DGDV62G7OA6Z9A64Y8S2Y1R9Q72P7""","""3ES1UQ6TFXNQ5J8KGG3ML6ZWG07MLA""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$3.00""","""Tue May 22 12:18:01 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Thu Jun 21 12:18:01 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3DGDV62G7OA6Z9A64Y8S2Y1R9Q72P7""","""3DYGAII7PL9QECALWB3VN0VIJAGPQ8""",1,"""Submitted""","""Wed May 23 05:15:47 CEST 2018""","""Tue May 22 12:18:09 CEST 2018""","""Tue May 22 12:35:47 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""17.068716666666667"""
1,"""shrile""","""athoid""",74,223,"""More than half""",200,755,"""True""","""English""","""2""","""Male""","""33""","""""","""No""","""Yes""","""""","""3""","""Windows""",720,1280,"""Chrome""","""3DGDV62G7OA6Z9A64Y8S2Y1R9Q72P7""","""3ES1UQ6TFXNQ5J8KGG3ML6ZWG07MLA""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$3.00""","""Tue May 22 12:18:01 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Thu Jun 21 12:18:01 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3DGDV62G7OA6Z9A64Y8S2Y1R9Q72P7""","""3DYGAII7PL9QECALWB3VN0VIJAGPQ8""",1,"""Submitted""","""Wed May 23 05:15:47 CEST 2018""","""Tue May 22 12:18:09 CEST 2018""","""Tue May 22 12:35:47 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""17.068716666666667"""
1,"""shurry""","""preser""",99,166,"""More than half""",232,337,"""True""","""English""","""2""","""Male""","""33""","""""","""No""","""Yes""","""""","""3""","""Windows""",720,1280,"""Chrome""","""3DGDV62G7OA6Z9A64Y8S2Y1R9Q72P7""","""3ES1UQ6TFXNQ5J8KGG3ML6ZWG07MLA""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$3.00""","""Tue May 22 12:18:01 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Thu Jun 21 12:18:01 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3DGDV62G7OA6Z9A64Y8S2Y1R9Q72P7""","""3DYGAII7PL9QECALWB3VN0VIJAGPQ8""",1,"""Submitted""","""Wed May 23 05:15:47 CEST 2018""","""Tue May 22 12:18:09 CEST 2018""","""Tue May 22 12:35:47 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""17.068716666666667"""
1,"""bameta""","""unzast""",74,200,"""Few""",213,417,"""False""","""English""","""2""","""Male""","""33""","""""","""No""","""Yes""","""""","""3""","""Windows""",720,1280,"""Chrome""","""3DGDV62G7OA6Z9A64Y8S2Y1R9Q72P7""","""3ES1UQ6TFXNQ5J8KGG3ML6ZWG07MLA""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$3.00""","""Tue May 22 12:18:01 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Thu Jun 21 12:18:01 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3DGDV62G7OA6Z9A64Y8S2Y1R9Q72P7""","""3DYGAII7PL9QECALWB3VN0VIJAGPQ8""",1,"""Submitted""","""Wed May 23 05:15:47 CEST 2018""","""Tue May 22 12:18:09 CEST 2018""","""Tue May 22 12:35:47 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""17.068716666666667"""
1,"""coamin""","""mucond""",36,244,"""Fewer than half""",230,635,"""True""","""English""","""2""","""Male""","""33""","""""","""No""","""Yes""","""""","""3""","""Windows""",720,1280,"""Chrome""","""3DGDV62G7OA6Z9A64Y8S2Y1R9Q72P7""","""3ES1UQ6TFXNQ5J8KGG3ML6ZWG07MLA""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$3.00""","""Tue May 22 12:18:01 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Thu Jun 21 12:18:01 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3DGDV62G7OA6Z9A64Y8S2Y1R9Q72P7""","""3DYGAII7PL9QECALWB3VN0VIJAGPQ8""",1,"""Submitted""","""Wed May 23 05:15:47 CEST 2018""","""Tue May 22 12:18:09 CEST 2018""","""Tue May 22 12:35:47 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""17.068716666666667"""
